price,area,bedrooms,toilets,direction,district,address,street,views,price_per_m2,room_density,quality_label
29.0,50.0,2,2,Unknown,Q.Phú Nhuận,"115C Đường Phan Xích Long, Phường 1, Phú Nhuận",Phan Xích Long,49,0.58,0.08,Premium
16.0,130.0,3,3,Unknown,Q.Phú Nhuận,"117A Đường Phùng Văn Cung, Phường 4, Phú Nhuận",Phùng Văn Cung,80,0.12307692307692308,0.046153846153846156,Budget
35.0,72.0,2,3,Unknown,Q.3,"1191A Đường Hoàng Sa, Phường 11, Quận 3",Hoàng Sa,52,0.4861111111111111,0.06944444444444445,Premium
34.0,90.0,5,6,Unknown,Q.Tân Bình,"11A Đường Cửu Long, Phường 2, Tân Bình",Cửu Long,50,0.37777777777777777,0.12222222222222222,Premium
50.0,88.0,2,3,Unknown,Q.1,"11A Đường Lê Thị Riêng, Phường Bến Thành, Quận 1",Lê Thị Riêng,73,0.5681818181818182,0.056818181818181816,Premium
32.0,100.0,5,5,Unknown,Q.Tân Bình,"Đường Thăng Long, Phường 4, Tân Bình",Thăng Long,51,0.32,0.1,Standard
23.0,71.0,0,0,Unknown,Q.Phú Nhuận,"11a Đường Trương Quốc Dung, Phường 9, Phú Nhuận",Trương Quốc Dung,46,0.323943661971831,0.0,Standard
40.0,108.0,5,6,Unknown,Q.1,"11F Đường Trần Nhật Duật, Phường Tân Định, Quận 1",Trần Nhật Duật,69,0.37037037037037035,0.10185185185185185,Premium
40.0,80.0,4,5,Unknown,Q.3,"Đường Số 2 Cư xá Đô Thành, Phường 4, Quận 3",Số 2 Cư xá Đô Thành,53,0.5,0.1125,Premium
25.0,66.0,3,2,Unknown,Q.3,"120A Đường Trần Văn Đang, Phường 9, Quận 3",Trần Văn Đang,58,0.3787878787878788,0.07575757575757576,Premium
21.0,77.0,3,4,Unknown,Q.Tân Bình,"121A Đường Đất Thánh, Phường 6, Tân Bình",Đất Thánh,48,0.2727272727272727,0.09090909090909091,Standard
50.0,80.0,0,0,Unknown,Q.1,"Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,51,0.625,0.0,Premium
36.0,116.0,0,0,Unknown,Q.Bình Thạnh,"123 Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh",Hoàng Hoa Thám,73,0.3103448275862069,0.0,Standard
20.0,72.0,3,3,Unknown,Q.Phú Nhuận,"1238a Đường Trường Sa, Phường 14, Phú Nhuận",Trường Sa,34,0.2777777777777778,0.08333333333333333,Standard
40.0,60.0,5,0,Unknown,Q.10,"123b Đường Tam Đảo, Phường 14, Quận 10",Tam Đảo,35,0.6666666666666666,0.08333333333333333,Premium
35.0,95.0,4,3,Unknown,Q.10,"124A Đường Cao Thắng, Phường 11, Quận 10",Cao Thắng,44,0.3684210526315789,0.07368421052631578,Premium
25.0,73.0,4,4,Unknown,Q.Tân Bình,"127A Đường Nguyễn Thái Bình, Phường 12, Tân Bình",Nguyễn Thái Bình,26,0.3424657534246575,0.1095890410958904,Premium
19.0,76.0,4,3,Unknown,Q.Tân Bình,"12A Đường Bình Giã, Phường 12, Tân Bình",Bình Giã,69,0.25,0.09210526315789473,Standard
19.0,65.0,0,0,Unknown,Q.Phú Nhuận,"12A Đường Cô Bắc, Phường 2, Phú Nhuận",Cô Bắc,106,0.2923076923076923,0.0,Standard
30.0,81.0,4,4,Unknown,Q.Phú Nhuận,"12A Đường Hoa Sữa, Phường 7, Phú Nhuận",Hoa Sữa,68,0.37037037037037035,0.09876543209876543,Premium
30.0,60.0,4,4,Unknown,Q.1,"12A Đường Lương Hữu Khánh, Phường Phạm Ngũ Lão, Quận 1",Lương Hữu Khánh,87,0.5,0.13333333333333333,Premium
23.0,77.0,2,3,Unknown,Q.Bình Thạnh,"12A Đường Phan Văn Trị, Phường 12, Bình Thạnh",Phan Văn Trị,17,0.2987012987012987,0.06493506493506493,Standard
28.0,90.0,0,0,Unknown,Q.Phú Nhuận,"12A Đường Trương Quốc Dung, Phường 8, Phú Nhuận",Trương Quốc Dung,64,0.3111111111111111,0.0,Standard
45.0,100.0,2,3,Unknown,Q.Phú Nhuận,"133B Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận",Đặng Văn Ngữ,60,0.45,0.05,Premium
18.0,66.0,2,2,Unknown,Q.Phú Nhuận,"135B Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,34,0.2727272727272727,0.06060606060606061,Standard
30.0,63.0,0,0,Unknown,Q.10,"137C Đường Trần Minh Quyền, Phường 11, Quận 10",Trần Minh Quyền,59,0.47619047619047616,0.0,Premium
40.0,90.0,4,4,Unknown,Q.3,"138A Đường Nguyễn Thiện Thuật, Phường 1, Quận 3",Nguyễn Thiện Thuật,69,0.4444444444444444,0.08888888888888889,Premium
24.0,72.0,0,0,Unknown,Q.Phú Nhuận,"14Bis Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,43,0.3333333333333333,0.0,Standard
28.0,78.0,2,2,Unknown,Q.7,"Đường Lê Văn Lương, Phường Tân Hưng, Quận 7",Lê Văn Lương,69,0.358974358974359,0.05128205128205128,Premium
24.0,90.0,0,0,Unknown,Q.Phú Nhuận,"140a Đường Đào Duy Anh, Phường 9, Phú Nhuận",Đào Duy Anh,57,0.26666666666666666,0.0,Standard
30.0,95.0,6,4,Unknown,Q.Tân Bình,"142 Đường Nguyễn Hồng Đào, Phường 14, Tân Bình",Nguyễn Hồng Đào,47,0.3157894736842105,0.10526315789473684,Standard
22.0,120.0,2,2,Unknown,Q.Bình Thạnh,"142A Đường Phan Văn Trị, Phường 12, Bình Thạnh",Phan Văn Trị,68,0.18333333333333332,0.03333333333333333,Budget
22.0,90.0,2,2,Unknown,Q.Bình Thạnh,"142B Đường Phan Văn Trị, Phường 12, Bình Thạnh",Phan Văn Trị,45,0.24444444444444444,0.044444444444444446,Budget
19.0,48.0,2,2,Unknown,Q.Phú Nhuận,"143A Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận",Huỳnh Văn Bánh,43,0.3958333333333333,0.08333333333333333,Premium
27.0,60.0,3,3,Unknown,Q.3,"143B Đường Rạch Bùng Binh, Phường 9, Quận 3",Rạch Bùng Binh,59,0.45,0.1,Premium
41.0,90.0,2,3,Unknown,Q.1,"144A Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,64,0.45555555555555555,0.05555555555555555,Premium
49.0,72.0,4,4,Unknown,Q.3,"146B Đường Bàn Cờ, Phường 3, Quận 3",Bàn Cờ,60,0.6805555555555556,0.1111111111111111,Premium
45.0,90.0,4,4,Unknown,Q.10,"151 Đường Tô Hiến Thành, Phường 15, Quận 10",Tô Hiến Thành,34,0.5,0.08888888888888889,Premium
16.0,59.0,4,3,Unknown,Q.Tân Bình,"Đường Thăng Long, Phường 4, Tân Bình",Thăng Long,76,0.2711864406779661,0.11864406779661017,Standard
15.0,32.0,2,2,Unknown,Q.6,"Đường Võ Văn Kiệt, Phường 7, Quận 6",Võ Văn Kiệt,126,0.46875,0.125,Premium
25.0,110.0,0,0,Unknown,Q.Phú Nhuận,"Đường Hồ Văn Huê, Phường 9, Phú Nhuận",Hồ Văn Huê,126,0.22727272727272727,0.0,Budget
42.0,121.0,7,4,Unknown,Q.Bình Thạnh,"153A Đường Nguyễn Xí, Phường 26, Bình Thạnh",Nguyễn Xí,73,0.34710743801652894,0.09090909090909091,Premium
30.0,100.0,0,0,Unknown,Q.Tân Bình,"155B Đường Nguyễn Hồng Đào, Phường 14, Tân Bình",Nguyễn Hồng Đào,89,0.3,0.0,Standard
26.0,106.0,5,4,Unknown,Q.Phú Nhuận,"159D Đường Đào Duy Anh, Phường 9, Phú Nhuận",Đào Duy Anh,104,0.24528301886792453,0.08490566037735849,Standard
25.0,48.0,5,0,Unknown,Q.Tân Bình,"162b Đường Đất Thánh, Phường 6, Tân Bình",Đất Thánh,33,0.5208333333333334,0.10416666666666667,Premium
16.0,48.0,2,3,Unknown,Q.Tân Bình,"164a Đường Bàu Cát 2, Phường 14, Tân Bình",Bàu Cát 2,41,0.3333333333333333,0.10416666666666667,Standard
45.0,108.0,0,0,Unknown,Q.Phú Nhuận,"Đường Phan Đăng Lưu, Phường 3, Phú Nhuận",Phan Đăng Lưu,35,0.4166666666666667,0.0,Premium
25.0,60.0,2,3,Unknown,Q.Bình Thạnh,"168D Đường Phan Văn Trị, Phường 12, Bình Thạnh",Phan Văn Trị,96,0.4166666666666667,0.08333333333333333,Premium
20.0,84.0,3,4,Unknown,Q.Tân Bình,"16A Đường Lam Sơn, Phường 2, Tân Bình",Lam Sơn,23,0.23809523809523808,0.08333333333333333,Budget
30.0,100.0,5,5,Unknown,Q.Tân Bình,"16A Đường Út Tịch, Phường 4, Tân Bình",Út Tịch,42,0.3,0.1,Standard
35.0,114.0,3,4,Unknown,Q.3,"16Bis Đường Kỳ Đồng, Phường 9, Quận 3",Kỳ Đồng,122,0.30701754385964913,0.06140350877192982,Standard
21.0,72.0,4,5,Unknown,Q.Tân Bình,"16E Đường Phạm Cự Lượng, Phường 2, Tân Bình",Phạm Cự Lượng,29,0.2916666666666667,0.125,Standard
22.0,100.0,4,4,Unknown,Q.Tân Bình,"16H Đường Nhất Chi Mai, Phường 13, Tân Bình",Nhất Chi Mai,76,0.22,0.08,Budget
25.0,60.0,4,3,Unknown,Q.10,"17 Đường Trường Sơn, Phường 15, Quận 10",Trường Sơn,30,0.4166666666666667,0.11666666666666667,Premium
23.0,64.0,4,4,Unknown,Q.Bình Thạnh,"Đường Nguyễn Thượng Hiền, Phường 5, Bình Thạnh",Nguyễn Thượng Hiền,120,0.359375,0.125,Premium
21.0,74.0,4,4,Unknown,Q.Tân Bình,"17A Đường Phạm Cự Lượng, Phường 2, Tân Bình",Phạm Cự Lượng,38,0.28378378378378377,0.10810810810810811,Standard
25.0,77.0,0,0,Unknown,Q.Tân Bình,"17A Đường Đại lộ Thăng Long, Phường 4, Tân Bình",Đại lộ Thăng Long,55,0.3246753246753247,0.0,Standard
23.0,136.0,4,2,Unknown,Q.Bình Thạnh,"186a Đường Nơ Trang Long, Phường 12, Bình Thạnh",Nơ Trang Long,42,0.16911764705882354,0.04411764705882353,Budget
38.0,72.0,0,0,Unknown,Q.10,"189B Đường Ngô Quyền, Phường 5, Quận 10",Ngô Quyền,28,0.5277777777777778,0.0,Premium
25.0,100.0,5,4,Unknown,Q.Tân Bình,"18A Đường C18, Phường 12, Tân Bình",C18,64,0.25,0.09,Standard
25.0,90.0,0,0,Unknown,Q.3,"18A Đường Nguyễn Sơn Hà, Phường 5, Quận 3",Nguyễn Sơn Hà,94,0.2777777777777778,0.0,Standard
35.0,112.0,0,0,Unknown,Q.Tân Bình,"18B Đường Út Tịch, Phường 4, Tân Bình",Út Tịch,43,0.3125,0.0,Standard
45.0,96.0,1,2,Unknown,Q.Bình Thạnh,"18B Đường Vạn Kiếp, Phường 3, Bình Thạnh",Vạn Kiếp,50,0.46875,0.03125,Premium
18.0,67.0,0,0,Unknown,Q.Tân Bình,"19 Đường Bàu Cát, Phường 15, Tân Bình",Bàu Cát,83,0.26865671641791045,0.0,Standard
45.0,75.0,3,4,Unknown,Q.1,"19 Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1",Cao Bá Nhạ,77,0.6,0.09333333333333334,Premium
46.0,176.0,5,6,Unknown,Q.Phú Nhuận,"191B Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận",Hoàng Văn Thụ,45,0.26136363636363635,0.0625,Standard
42.0,100.0,6,4,Unknown,Q.10,"195 Đường Tô Hiến Thành, Phường 13, Quận 10",Tô Hiến Thành,51,0.42,0.1,Premium
17.0,68.0,3,3,Unknown,Q.Phú Nhuận,"162C Đường Hồng Hà, Phường 9, Phú Nhuận",Hồng Hà,55,0.25,0.08823529411764706,Standard
20.0,60.0,2,2,Unknown,Q.3,"204 Đường Nguyễn Thượng Hiền, Phường 4, Quận 3",Nguyễn Thượng Hiền,58,0.3333333333333333,0.06666666666666667,Standard
45.0,100.0,0,0,Unknown,Q.Phú Nhuận,"207b Đường Lê Văn Sỹ, Phường 14, Phú Nhuận",Lê Văn Sỹ,20,0.45,0.0,Premium
28.0,60.0,0,0,Unknown,Q.Phú Nhuận,"20a Đường Hoa Sứ, Phường 7, Phú Nhuận",Hoa Sứ,45,0.4666666666666667,0.0,Premium
32.0,114.0,5,3,Unknown,Q.Bình Thạnh,"211 Đường Phan Văn Hân, Phường 17, Bình Thạnh",Phan Văn Hân,80,0.2807017543859649,0.07017543859649122,Standard
24.0,79.0,0,0,Unknown,Q.Phú Nhuận,"211D Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,29,0.3037974683544304,0.0,Standard
33.0,80.0,4,4,Unknown,Q.10,"212a Đường Ngô Quyền, Phường 6, Quận 10",Ngô Quyền,85,0.4125,0.1,Premium
32.0,154.0,3,4,Unknown,Q.Bình Thạnh,"219A Đường Nơ Trang Long, Phường 12, Bình Thạnh",Nơ Trang Long,71,0.2077922077922078,0.045454545454545456,Budget
48.0,102.0,5,5,Unknown,Q.Phú Nhuận,"219A Đường Trần Huy Liệu, Phường 8, Phú Nhuận",Trần Huy Liệu,67,0.47058823529411764,0.09803921568627451,Premium
40.0,100.0,6,6,Unknown,Q.1,"21A Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,34,0.4,0.12,Premium
20.0,64.0,4,5,Unknown,Q.10,"220 Đường Ngô Quyền, Phường 8, Quận 10",Ngô Quyền,96,0.3125,0.140625,Standard
32.0,100.0,5,5,Unknown,Q.Phú Nhuận,"220B Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,77,0.32,0.1,Standard
50.0,85.0,2,3,Unknown,Q.3,"220B Đường Võ Văn Tần, Phường 5, Quận 3",Võ Văn Tần,27,0.5882352941176471,0.058823529411764705,Premium
23.0,85.0,0,0,Unknown,Q.Phú Nhuận,"228 Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,34,0.27058823529411763,0.0,Standard
35.0,120.0,0,0,Unknown,Q.Bình Thạnh,"232a Đường Phan Văn Trị, Phường 12, Bình Thạnh",Phan Văn Trị,63,0.2916666666666667,0.0,Standard
23.0,80.0,4,5,Unknown,Q.Bình Thạnh,"234 Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh",Nguyễn Văn Đậu,60,0.2875,0.1125,Standard
35.0,80.0,5,5,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 15, Quận 10",Tô Hiến Thành,53,0.4375,0.125,Premium
35.0,100.0,0,0,Unknown,Q.Phú Nhuận,"Đường Phan Đăng Lưu, Phường 7, Phú Nhuận",Phan Đăng Lưu,25,0.35,0.0,Premium
40.0,90.0,0,0,Unknown,Q.1,"23C Đường Trần Khánh Dư, Phường Tân Định, Quận 1",Trần Khánh Dư,46,0.4444444444444444,0.0,Premium
30.0,144.0,3,3,Unknown,Q.Tân Bình,"23E Đường Bắc Hải, Phường 6, Tân Bình",Bắc Hải,54,0.20833333333333334,0.041666666666666664,Budget
30.0,99.0,4,4,Unknown,Q.Tân Bình,"Đường Nguyễn Hồng Đào, Phường 14, Tân Bình",Nguyễn Hồng Đào,70,0.30303030303030304,0.08080808080808081,Standard
39.0,103.0,6,6,Unknown,Q.Tân Bình,"24 Đường Trương Công Định, Phường 14, Tân Bình",Trương Công Định,50,0.3786407766990291,0.11650485436893204,Premium
22.0,71.0,4,4,Unknown,Q.Phú Nhuận,"240A Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,58,0.30985915492957744,0.11267605633802817,Standard
42.0,105.0,6,4,Unknown,Q.Phú Nhuận,"241C Đường Huỳnh Văn Bánh, Phường 10, Phú Nhuận",Huỳnh Văn Bánh,28,0.4,0.09523809523809523,Premium
32.0,64.0,4,3,Unknown,Q.10,"247B Đường Ngô Gia Tự, Phường 4, Quận 10",Ngô Gia Tự,70,0.5,0.109375,Premium
25.0,152.0,2,3,Unknown,Q.Tân Bình,"251A Đường Nguyễn Thái Bình, Phường 12, Tân Bình",Nguyễn Thái Bình,41,0.16447368421052633,0.03289473684210526,Budget
23.0,112.0,5,4,Unknown,Q.Tân Bình,"255 Đường Hoàng Văn Thụ, Phường 4, Tân Bình",Hoàng Văn Thụ,65,0.20535714285714285,0.08035714285714286,Budget
37.0,90.0,1,2,Unknown,Q.3,"257 Đường Trần Quốc Toản, Phường 8, Quận 3",Trần Quốc Toản,71,0.4111111111111111,0.03333333333333333,Premium
33.0,76.0,0,0,Unknown,Q.10,"285A Đường Hòa Hảo, Phường 4, Quận 10",Hòa Hảo,73,0.4342105263157895,0.0,Premium
38.0,68.0,3,4,Unknown,Q.1,"25A Đường Đặng Dung, Phường Tân Định, Quận 1",Đặng Dung,32,0.5588235294117647,0.10294117647058823,Premium
25.0,100.0,4,4,Unknown,Q.Tân Bình,"25A Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,24,0.25,0.08,Standard
35.0,120.0,5,5,Unknown,Q.1,"26 Đường Đặng Dung, Phường Tân Định, Quận 1",Đặng Dung,54,0.2916666666666667,0.08333333333333333,Standard
35.0,120.0,5,5,Unknown,Q.1,"26 Đường Đặng Dung, Phường Tân Định, Quận 1",Đặng Dung,62,0.2916666666666667,0.08333333333333333,Standard
32.0,100.0,0,0,Unknown,Q.Phú Nhuận,"262a Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận",Huỳnh Văn Bánh,35,0.32,0.0,Standard
32.0,120.0,2,3,Unknown,Q.Tân Bình,"268C Đường Nguyễn Thái Bình, Phường 12, Tân Bình",Nguyễn Thái Bình,34,0.26666666666666666,0.041666666666666664,Standard
42.0,140.0,7,4,Unknown,Q.Bình Thạnh,"269B Đường Nơ Trang Long, Phường 11, Bình Thạnh",Nơ Trang Long,62,0.3,0.07857142857142857,Standard
27.0,90.0,4,4,Unknown,Q.Phú Nhuận,"26A Đường Hoa Sứ, Phường 7, Phú Nhuận",Hoa Sứ,49,0.3,0.08888888888888889,Standard
45.0,120.0,7,4,Unknown,Q.Tân Bình,"26A Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,41,0.375,0.09166666666666666,Premium
38.0,99.0,4,0,Unknown,Q.Phú Nhuận,"27 Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,25,0.3838383838383838,0.04040404040404041,Premium
25.0,70.0,2,2,NW,Q.10,"27 Đường Trường Sơn, Phường 15, Quận 10",Trường Sơn,74,0.35714285714285715,0.05714285714285714,Premium
45.0,110.0,0,0,Unknown,Q.Phú Nhuận,"270A Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận",Huỳnh Văn Bánh,42,0.4090909090909091,0.0,Premium
45.0,110.0,3,0,Unknown,Q.Phú Nhuận,"271C Đường Phan Đình Phùng, Phường 15, Phú Nhuận",Phan Đình Phùng,38,0.4090909090909091,0.02727272727272727,Premium
40.0,90.0,0,0,Unknown,Q.3,"279 Đường Nguyễn Đình Chiểu, Phường 5, Quận 3",Nguyễn Đình Chiểu,60,0.4444444444444444,0.0,Premium
19.0,95.0,4,3,Unknown,Q.Tân Bình,"Đường A4, Phường 12, Tân Bình",A4,82,0.2,0.07368421052631578,Budget
26.0,93.0,0,0,Unknown,Q.Phú Nhuận,"27A Đường Trương Quốc Dung, Phường 8, Phú Nhuận",Trương Quốc Dung,51,0.27956989247311825,0.0,Standard
18.0,52.0,1,2,Unknown,Q.Phú Nhuận,"281 Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận",Huỳnh Văn Bánh,63,0.34615384615384615,0.057692307692307696,Premium
25.0,18.0,2,2,Unknown,Q.3,"282D Đường Cách Mạng Tháng Tám, Phường 10, Quận 3",Cách Mạng Tháng Tám,62,1.3888888888888888,0.2222222222222222,Premium
40.0,81.0,4,5,Unknown,Q.10,"283B Đường Cách Mạng Tháng Tám, Phường 12, Quận 10",Cách Mạng Tháng Tám,33,0.49382716049382713,0.1111111111111111,Premium
30.0,125.0,5,5,Unknown,Q.Phú Nhuận,"286C Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận",Nguyễn Thượng Hiền,49,0.24,0.08,Budget
30.0,103.0,4,4,Unknown,Q.Tân Bình,"287 Đường Cộng Hòa, Phường 13, Tân Bình",Cộng Hòa,33,0.2912621359223301,0.07766990291262135,Standard
22.0,84.0,3,4,Unknown,Q.Phú Nhuận,"288A Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận",Nguyễn Thượng Hiền,66,0.2619047619047619,0.08333333333333333,Standard
24.0,64.0,4,2,Unknown,Q.Bình Thạnh,"288a Đường Nơ Trang Long, Phường 12, Bình Thạnh",Nơ Trang Long,43,0.375,0.09375,Premium
45.0,160.0,0,3,Unknown,Q.10,"28A Đường Cửu Long, Phường 15, Quận 10",Cửu Long,55,0.28125,0.01875,Standard
45.0,90.0,0,0,Unknown,Q.10,"28B Đường 3/2, Phường 12, Quận 10",3/2,47,0.5,0.0,Premium
36.0,84.0,6,5,Unknown,Q.10,"28C Đường Bắc Hải, Phường 15, Quận 10",Bắc Hải,56,0.42857142857142855,0.13095238095238096,Premium
24.0,100.0,5,4,Unknown,Q.Tân Bình,"29 Đường Bàu Cát 2, Phường 14, Tân Bình",Bàu Cát 2,66,0.24,0.09,Budget
30.0,100.0,0,0,Unknown,Q.5,"Đường Trần Xuân Hòa, Phường 7, Quận 5",Trần Xuân Hòa,56,0.3,0.0,Standard
40.0,100.0,4,4,Unknown,Q.Phú Nhuận,"298A Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận",Nguyễn Thượng Hiền,85,0.4,0.08,Premium
32.0,100.0,6,5,Unknown,Q.Phú Nhuận,"29A Đường Đoàn Thị Điểm, Phường 1, Phú Nhuận",Đoàn Thị Điểm,48,0.32,0.11,Standard
50.0,144.0,2,3,Unknown,Q.1,"29A Đường Trần Nhật Duật, Phường Tân Định, Quận 1",Trần Nhật Duật,51,0.3472222222222222,0.034722222222222224,Premium
27.0,100.0,6,4,Unknown,Q.Phú Nhuận,"29A Đường Hoa Sứ, Phường 7, Phú Nhuận",Hoa Sứ,62,0.27,0.1,Standard
40.0,125.0,5,5,Unknown,Q.Tân Bình,"29A Đường Hoàng Việt, Phường 4, Tân Bình",Hoàng Việt,28,0.32,0.08,Standard
35.0,130.0,4,4,Unknown,Q.Tân Bình,"29C Đường Hoàng Hoa Thám, Phường 12, Tân Bình",Hoàng Hoa Thám,38,0.2692307692307692,0.06153846153846154,Standard
30.0,90.0,3,4,Unknown,Q.1,"2A Đường Đinh Công Tráng, Phường Tân Định, Quận 1",Đinh Công Tráng,80,0.3333333333333333,0.07777777777777778,Standard
30.0,100.0,5,5,Unknown,Q.Phú Nhuận,"2A Đường Thích Quảng Đức, Phường 5, Phú Nhuận",Thích Quảng Đức,45,0.3,0.1,Standard
40.0,81.0,4,3,Unknown,Q.Phú Nhuận,"2B Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,56,0.49382716049382713,0.08641975308641975,Premium
22.0,76.0,0,0,Unknown,Q.Tân Bình,"103A Đường Nguyễn Thái Bình, Phường 12, Tân Bình",Nguyễn Thái Bình,35,0.2894736842105263,0.0,Standard
35.0,110.0,4,4,Unknown,Q.Tân Bình,"36A Đường Hồng Hà, Phường 2, Tân Bình",Hồng Hà,60,0.3181818181818182,0.07272727272727272,Standard
25.0,36.0,3,2,Unknown,Q.1,"Đường Tôn Thất Đạm, Phường Nguyễn Thái Bình, Quận 1",Tôn Thất Đạm,59,0.6944444444444444,0.1388888888888889,Premium
20.0,135.0,0,0,Unknown,Q.11,"Đường Tuệ Tĩnh, Phường 13, Quận 11",Tuệ Tĩnh,52,0.14814814814814814,0.0,Budget
20.0,135.0,0,0,Unknown,Q.11,"Đường Tuệ Tĩnh, Phường 13, Quận 11",Tuệ Tĩnh,60,0.14814814814814814,0.0,Budget
28.0,100.0,4,3,Unknown,Q.Tân Bình,"42A Đường A4, Phường 12, Tân Bình",A4,59,0.28,0.07,Standard
50.0,125.0,0,0,Unknown,Q.1,"30A Đường Lê Thị Riêng, Phường Bến Thành, Quận 1",Lê Thị Riêng,73,0.4,0.0,Premium
30.0,72.0,1,2,Unknown,Q.1,"300 Đường Hoàng Sa, Phường Tân Định, Quận 1",Hoàng Sa,61,0.4166666666666667,0.041666666666666664,Premium
35.0,60.0,3,4,Unknown,Q.10,"30a Đường Hòa Hưng, Phường 13, Quận 10",Hòa Hưng,58,0.5833333333333334,0.11666666666666667,Premium
30.0,90.0,2,3,Unknown,Q.10,"30C Đường Bắc Hải, Phường 15, Quận 10",Bắc Hải,59,0.3333333333333333,0.05555555555555555,Standard
40.0,96.0,5,4,Unknown,Q.Tân Bình,"30C Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,47,0.4166666666666667,0.09375,Premium
31.0,60.0,2,0,Unknown,Q.1,"31A Đường Điện Biên Phủ, Phường Đa Kao, Quận 1",Điện Biên Phủ,97,0.5166666666666667,0.03333333333333333,Premium
19.0,60.0,4,0,Unknown,Q.Tân Bình,"31B Đường Hoàng Hoa Thám, Phường 13, Tân Bình",Hoàng Hoa Thám,21,0.31666666666666665,0.06666666666666667,Standard
35.0,72.0,2,3,Unknown,Q.3,"326A Đường Cách Mạng Tháng Tám, Phường 10, Quận 3",Cách Mạng Tháng Tám,67,0.4861111111111111,0.06944444444444445,Premium
22.0,81.0,0,0,Unknown,Q.Tân Bình,"32e Đường Thích Minh Nguyệt, Phường 2, Tân Bình",Thích Minh Nguyệt,55,0.2716049382716049,0.0,Standard
